3425,,,,,,,
80,,,,,,,
UID,Y,X,BEARING_ANGLE,SPEED_RESTRICTION,CAMERA_TYPE,DIR_TYPE,Version
277,44.10700985,39.08085974,277,60,1,1,20150305
278,44.115883,39.065471,246,40,1,1,20150305
279,44.17725655,38.9474532,85,60,1,1,20150305
280,44.17733349,38.94743443,268,60,1,1,20150305
281,44.216708,43.075181,130,70,1,1,20150305
282,44.218192,43.072993,310,90,1,1,20150305
283,44.23853264,43.14433271,299,50,1,1,20150305
284,44.25992876,38.82237375,321,70,1,1,20150305
285,44.26080471,38.82128477,136,70,1,1,20150305
286,44.28491305,38.78458947,121,60,1,1,20150305
287,44.28498602,38.78461763,298,50,1,1,20150305
288,44.30106297,38.74996752,128,60,1,1,20150305
289,44.30111864,38.75002116,309,60,1,1,20150305
290,44.57276153,40.13459086,334,60,1,1,20150305
291,44.5744391,40.06591022,239,40,1,1,20150305
292,44.59025325,40.10025322,74,40,1,1,20150305
293,44.59036403,40.10022104,255,40,1,1,20150305
294,44.60884723,40.04645348,105,60,1,1,20150305
295,44.60884723,40.04645348,286,60,1,1,20150305
296,44.61084836,40.04362106,165,60,1,1,20150305
297,44.622533,40.05638838,129,60,1,1,20150305
298,44.62718138,39.09308642,206,50,1,1,20150305
299,44.63022983,40.0428915,131,90,1,1,20150305
300,44.63035199,40.04308462,309,90,1,1,20150305
301,44.63550362,39.10063952,38,70,1,1,20150305
302,44.63771187,39.1051966,73,70,1,1,20150305
303,44.63774952,39.10587519,270,70,1,1,20150305
304,44.6582461,39.15782675,31,90,1,1,20150305
305,44.65866765,39.15760204,211,90,1,1,20150305
229,43.38406845,132.3641664,331,60,1,1,20150305
230,43.42853601,39.94433105,39,90,1,1,20150305
231,43.45185186,39.90494013,168,60,1,1,20150305
232,43.45190638,39.90507424,348,60,1,1,20150305
233,43.46241621,39.97254521,196,90,1,1,20150305
234,43.46746604,39.90017116,158,60,1,1,20150305
235,43.46759063,39.90042865,344,60,1,1,20150305
236,43.47530665,39.98396873,39,90,1,1,20150305
237,43.47540397,39.89758551,164,60,1,1,20150305
238,43.47547015,39.89782691,344,60,1,1,20150305
239,43.47794332,39.89668322,163,60,1,1,20150305
240,43.51496129,39.99944508,23,90,1,1,20150305
241,43.51849061,39.85410422,303,90,1,1,20150305
242,43.51849839,39.85390842,116,90,1,1,20150305
243,43.5428531,39.80622411,331,60,1,1,20150305
244,43.55255011,39.79683208,131,70,1,1,20150305
245,43.56910089,39.74010766,310,60,1,1,20150305
246,43.57182285,39.78184176,324,60,1,1,20150305
247,43.57336451,39.78123665,331,60,1,1,20150305
248,43.57809028,39.76129174,315,60,1,1,20150305
249,43.58032285,39.77368623,318,70,1,1,20150305
250,43.581681,39.75375473,296,60,1,1,20150305
251,43.58174577,39.77108502,127,70,1,1,20150305
252,43.58554739,39.73629624,295,60,1,1,20150305
253,43.59061801,40.01794159,45,90,1,1,20150305
254,43.59494356,39.76063728,339,60,1,1,20150305
255,43.59722147,39.75932622,177,70,1,1,20150305
256,43.61398007,39.72250164,310,60,1,1,20150305
348,45.00747814,38.96801233,218,60,1,1,20150305
349,45.01325037,39.05740768,74,60,1,1,20150305
350,45.01341534,39.05718237,251,60,1,1,20150305
351,45.014283,39.085771,74,40,1,1,20150305
352,45.01549621,39.09104271,253,40,1,1,20150305
353,45.01550016,39.09382296,85,60,1,1,20150305
354,45.0162197,38.95860314,192,60,1,1,20150305
355,45.01625383,38.95861924,6,60,1,1,20150305
356,45.01854802,39.1011411,241,40,1,1,20150305
357,45.02078853,39.00990039,263,60,1,1,20150305
358,45.02118994,39.01441455,261,60,1,1,20150305
359,45.02126957,39.01782364,87,40,1,1,20150305
360,45.02139143,39.01892871,282,40,1,1,20150305
361,45.02298448,39.05629188,82,60,1,1,20150305
362,45.02342431,41.90307319,284,60,1,1,20150305
363,45.02351721,41.90312147,128,60,1,1,20150305
364,45.0237921,39.11175996,236,40,1,1,20150305
365,45.02416368,39.11283553,54,40,1,1,20150305
306,44.66756938,37.91307002,323,60,1,1,20150305
307,44.69053972,37.79003173,313,60,1,1,20150305
308,44.69707976,37.76459098,29,60,1,1,20150305
309,44.69712933,37.76448369,212,60,1,1,20150305
310,44.70752322,37.78170615,142,60,1,1,20150305
311,44.70886522,37.7817142,319,60,1,1,20150305
312,44.72300765,37.7688235,121,60,1,1,20150305
313,44.72336593,37.76902199,303,60,1,1,20150305
314,44.72405008,37.82607526,138,60,1,1,20150305
315,44.72410154,37.82615572,318,60,1,1,20150305
316,44.73394565,37.78243303,72,60,1,1,20150305
317,44.73574622,37.74283558,123,60,1,1,20150305
318,44.73575955,37.74283558,303,60,1,1,20150305
319,44.74747427,37.75840044,126,60,1,1,20150305
320,44.74753332,37.75840312,306,60,1,1,20150305
321,44.79574646,37.66582668,121,70,1,1,20150305
322,44.7958302,37.6658991,310,70,1,1,20150305
323,44.8455168,38.28231096,132,60,1,1,20150305
324,44.84815252,38.40995193,273,60,1,1,20150305
325,44.85302428,34.29004669,88,60,1,1,20150305
326,44.85712618,34.26357762,113,60,1,1,20150305
327,44.87015395,37.7537334,84,60,1,1,20150305
328,44.87535078,34.21668291,118,60,1,1,20150305
329,44.8899,39.172063,332,90,1,1,20150305
330,44.89436064,37.55755529,62,60,1,1,20150305
331,44.89478056,37.558541,241,60,1,1,20150305
332,44.8967852,37.34221953,19,40,1,1,20150305
333,44.899295,37.34455705,270,40,1,1,20150305
334,44.90054134,37.38600254,89,40,1,1,20150305
335,44.90465257,37.39693522,37,60,1,1,20150305
336,44.90467537,37.3970747,223,60,1,1,20150305
337,44.92595635,37.32427955,165,60,1,1,20150305
338,44.92598294,37.32435465,346,40,1,1,20150305
339,44.98125875,39.11348596,18,90,1,1,20150305
340,44.98138966,39.11337063,195,90,1,1,20150305
341,45.00282997,38.96498144,29,60,1,1,20150305
342,45.00404468,38.96565735,208,60,1,1,20150305
343,45.00596293,38.96734178,27,60,1,1,20150305
344,45.00606861,39.11569744,193,60,1,1,20150305
345,45.00615533,39.11586374,9,60,1,1,20150305
346,45.00641376,39.11581278,69,60,1,1,20150305
347,45.00665305,39.11598444,247,60,1,1,20150305
439,46.38179878,48.0073303,152,60,1,1,20150305
440,46.38185059,48.00750196,339,60,1,1,20150305
441,46.87108596,142.7554987,344,40,1,1,20150305
442,46.90053947,142.7442884,192,50,1,1,20150305
366,45.02646657,39.03145529,102,40,1,1,20150305
367,45.02653339,39.03168529,290,40,1,1,20150305
368,45.02971244,39.08218056,66,40,1,1,20150305
369,45.03154169,39.02770489,122,60,1,1,20150305
370,45.03240038,38.91710937,60,40,1,1,20150305
371,45.03258993,38.91686261,241,40,1,1,20150305
372,45.03287995,41.94953442,261,60,1,1,20150305
373,45.03434844,39.01714236,83,60,1,1,20150305
374,45.03453471,39.01713565,273,60,1,1,20150305
375,45.03506544,39.00900722,282,60,1,1,20150305
376,45.03758822,39.10394669,238,40,1,1,20150305
377,45.03805827,38.91116023,88,40,1,1,20150305
378,45.03807912,38.91116023,261,40,1,1,20150305
379,45.03882019,39.10791636,261,40,1,1,20150305
380,45.03926749,38.9819786,283,60,1,1,20150305
381,45.04220562,38.97640765,194,60,1,1,20150305
382,45.04222788,38.97716403,15,60,1,1,20150305
383,45.045063,38.9448918,102,40,1,1,20150305
384,45.04578508,39.01957512,266,40,1,1,20150305
385,45.05042218,38.98006082,16,60,1,1,20150305
386,45.05513091,39.00501944,88,40,1,1,20150305
387,45.05548902,39.00935322,266,40,1,1,20150305
388,45.05552503,38.98576587,168,60,1,1,20150305
389,45.05642314,38.88873428,90,60,1,1,20150305
390,45.05652356,38.88872623,271,60,1,1,20150305
391,45.05672061,39.13174778,13,70,1,1,20150305
392,45.05682245,39.13158618,197,70,1,1,20150305
393,45.06054879,38.98212343,10,40,1,1,20150305
394,45.06126115,38.97695079,161,40,1,1,20150305
395,45.06334799,38.96103591,202,60,1,1,20150305
396,45.06905208,38.96726668,40,60,1,1,20150305
397,45.06912975,38.96704406,226,60,1,1,20150305
398,45.07251574,39.0157818,358,60,1,1,20150305
399,45.08857919,39.04039174,90,40,1,1,20150305
400,45.09464809,39.01371181,356,60,1,1,20150305
401,45.09469022,39.01360922,178,60,1,1,20150305
402,45.09505456,39.13471699,156,90,1,1,20150305
403,45.09508497,39.13483769,346,90,1,1,20150305
404,45.09870945,39.01886366,177,40,1,1,20150305
405,45.10400913,42.01672174,10,90,1,1,20150305
406,45.10402711,42.0167204,196,90,1,1,20150305
407,45.10449898,38.98218513,82,60,1,1,20150305
408,45.10462961,38.98195714,265,60,1,1,20150305
409,45.10748629,38.99474055,9,60,1,1,20150305
410,45.10844852,38.99471537,190,60,1,1,20150305
411,45.112,37.63722,86,40,1,1,20150305
412,45.121405,37.61894166,2,40,1,1,20150305
443,46.92308383,142.7475071,173,40,1,1,20150305
444,46.93096498,142.7267253,9,50,1,1,20150305
445,46.93820582,142.7574313,172,40,1,1,20150305
446,46.95563768,142.7569056,174,40,1,1,20150305
447,47.00937703,142.7150202,176,40,1,1,20150305
448,47.01689711,142.7142477,355,40,1,1,20150305
449,47.01735062,142.7140868,175,40,1,1,20150305
450,47.103764,39.764235,8,90,1,1,20150305
451,47.11597819,39.85345244,57,90,1,1,20150305
452,47.1160731,39.85336125,237,90,1,1,20150305
453,47.1541943,39.7206288,248,90,1,1,20150305
454,47.15481343,39.76971388,151,90,1,1,20150305
455,47.15489004,39.76992309,332,90,1,1,20150305
456,47.184643,39.737565,340,60,1,1,20150305
457,47.19532626,39.7319001,341,60,1,1,20150305
458,47.19727272,39.73066628,161,60,1,1,20150305
459,47.20743642,39.86557225,173,70,1,1,20150305
460,47.21156646,39.68623281,83,60,1,1,20150305
461,47.21171222,39.6570611,92,60,1,1,20150305
462,47.2124076,39.8651395,355,70,1,1,20150305
463,47.21368,39.7118,80,40,1,1,20150305
464,47.21375283,39.71253723,261,40,1,1,20150305
465,47.220938,39.613564,2,60,1,1,20150305
466,47.2231823,39.63047504,160,60,1,1,20150305
467,47.2232406,39.63047504,340,60,1,1,20150305
468,47.2239328,39.69532013,56,60,1,1,20150305
469,47.22420239,39.69486952,252,60,1,1,20150305
470,47.22500388,39.62165594,90,60,1,1,20150305
471,47.228549,39.61358583,180,60,1,1,20150305
472,47.22880713,39.61395264,0,60,1,1,20150305
473,47.23386677,39.71682072,163,60,1,1,20150305
474,47.23387042,39.71688509,345,60,1,1,20150305
475,47.23393598,39.78833914,260,60,1,1,20150305
476,47.23739622,39.71999645,259,60,1,1,20150305
477,47.23852166,39.70030904,20,60,1,1,20150305
478,47.24349298,39.84066367,235,60,1,1,20150305
479,47.24365321,39.75046635,55,60,1,1,20150305
480,47.24390197,39.75032105,293,60,1,1,20150305
481,47.24464742,39.71552789,93,60,1,1,20150305
482,47.24466563,39.71313,358,60,1,1,20150305
483,47.24476031,39.71298516,178,60,1,1,20150305
484,47.24532842,39.69677925,350,60,1,1,20150305
485,47.24923581,39.75251019,85,60,1,1,20150305
486,47.24929772,39.75250483,265,60,1,1,20150305
487,47.25274,39.71388,17,60,1,1,20150305
488,47.2562997,39.69793797,302,60,1,1,20150305
489,47.25642713,39.79799509,233,60,1,1,20150305
413,45.12205074,37.61918312,182,40,1,1,20150305
414,45.126741,39.003994,102,60,1,1,20150305
415,45.12881373,38.99720446,189,60,1,1,20150305
416,45.142313,38.999464,0,60,1,1,20150305
417,45.144969,38.999153,182,80,1,1,20150305
418,45.19842763,37.66224325,291,40,1,1,20150305
419,45.25907087,38.12215626,61,40,1,1,20150305
420,45.26392,37.41324,219,60,1,1,20150305
421,45.2773571,38.21201295,84,70,1,1,20150305
422,45.2777327,38.21543008,260,70,1,1,20150305
423,45.27905386,37.3797369,108,40,1,1,20150305
424,45.28306622,38.24228436,272,60,1,1,20150305
425,45.464903,39.433042,283,60,1,1,20150305
426,45.6002008,38.95073891,84,60,1,1,20150305
427,45.60030401,38.95069867,264,60,1,1,20150305
428,45.86206642,40.1359655,45,40,1,1,20150305
429,45.86884073,40.09817719,112,40,1,1,20150305
430,46.09307011,47.72957146,180,40,1,1,20150305
431,46.09308313,47.72958755,358,40,1,1,20150305
432,46.3229843,48.02247003,174,60,1,1,20150305
433,46.32940774,48.03874031,175,60,1,1,20150305
434,46.32940959,48.03876042,354,60,1,1,20150305
435,46.3326414,48.01243722,225,60,1,1,20150305
436,46.34821069,47.9899174,216,60,1,1,20150305
437,46.36545245,48.0321756,298,40,1,1,20150305
438,46.3674347,48.02596897,115,40,1,1,20150305
531,48.51449714,44.53925818,106,60,1,1,20150305
532,48.51459486,44.53931719,286,60,1,1,20150305
533,48.51530734,44.52927768,87,60,1,1,20150305
534,48.52351037,44.49230812,124,60,1,1,20150305
535,48.52360763,44.4924885,305,60,1,1,20150305
536,48.53561328,135.0674871,170,60,1,1,20150305
537,48.53563104,135.0676292,349,60,1,1,20150305
538,48.54802093,135.0583649,262,40,1,1,20150305
539,48.59131286,44.42091376,1,60,1,1,20150305
540,48.59131641,44.42076623,181,60,1,1,20150305
541,48.65146451,44.43534136,194,60,1,1,20150305
542,48.6559722,44.44514215,206,60,1,1,20150305
543,48.68709684,44.48333681,228,60,1,1,20150305
544,48.71078699,44.53145027,217,60,1,1,20150305
545,48.74638443,44.50152755,335,60,1,1,20150305
546,48.75770239,44.53200817,21,50,1,1,20150305
547,48.75869967,44.4982338,64,50,1,1,20150305
548,48.75887648,44.49815869,247,60,1,1,20150305
549,48.76948097,44.47209299,336,60,1,1,20150305
550,48.773126,44.768096,311,60,1,1,20150305
551,48.77312608,44.76796478,129,60,1,1,20150305
490,47.26000969,39.65081692,60,60,1,1,20150305
491,47.26015531,39.65073109,240,60,1,1,20150305
492,47.26073782,39.68022466,75,60,1,1,20150305
493,47.26913245,39.82006967,224,60,1,1,20150305
494,47.2741,39.4847,290,90,1,1,20150305
495,47.2743,39.483,110,90,1,1,20150305
496,47.27576422,39.83095944,235,60,1,1,20150305
497,47.28270448,39.68904912,251,60,1,1,20150305
498,47.28393813,39.71583366,172,60,1,1,20150305
499,47.28400363,39.71617699,353,60,1,1,20150305
500,47.2844112,39.84692395,42,90,1,1,20150305
501,47.28453311,39.84665841,211,90,1,1,20150305
502,47.34885506,39.87547606,23,60,1,1,20150305
503,47.34893138,39.87531781,210,60,1,1,20150305
504,47.37757487,39.90674794,25,90,1,1,20150305
505,47.37867433,39.90722703,203,90,1,1,20150305
506,47.39804781,39.94835034,84,60,1,1,20150305
507,47.39816764,39.94833022,263,60,1,1,20150305
508,47.4080435,39.97303069,41,90,1,1,20150305
509,47.40807255,39.97286707,203,90,1,1,20150305
510,47.412988,39.97481436,182,90,1,1,20150305
511,47.41299526,39.97496188,8,90,1,1,20150305
512,47.53783302,39.96866405,176,90,1,1,20150305
513,47.53799237,39.96883571,356,90,1,1,20150305
514,47.71986396,40.19230664,144,40,1,1,20150305
